Borough Name,Job Type,Permit Type,Job-Permit,Job Number,BIN Number,Permit Filing Status (Raw),Permit Sequence Number Max Flag,Permit Filing Status,Permit Sub Type,Site License Class,Site Safety Manager Last Name,Site License Class,Permit Superintendent License Type,Permit Superintendent Last Name,Count Permits,Chute,Fence,Supported Scaffold,Sidewalk Shed,Sidewalk Shed/Linear Feet,Other Equipment Flag,EQ Other Description,Construction Material,Boiler Flag,Fire Alarm  Flag,Fuel Burning Flag,Fuel Storage Flag,Fire Suppression Flag,Mechanical Flag,Plumbing Flag,Standpipe Flag,Sprinkler Flag,Construction Equipment Flag,General Construction Flag,Other Flag,Curb Cut Flag,Antennae Flag,Landscape Flag,Builders Pvmt Plan Flag,Fire Protection Plan Flag,Marquee Flag,OT Description,Enlargement Flag (Yes/No),Facade Alteration,D_DATE,Estimated Job Cost
Manhattan,A2,EQ,3. A2,123029846,1018482,I,Y,Initial Permit,FN,,,,,,0,,Y,,,0,,,WOOD,,,,,,X,X,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,5/1/2017,344000
Manhattan,A2,EW,3. A2,123080502,1057225,R,Y,Renewed,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,5/1/2017,388300
Manhattan,A2,EW,3. A2,123080502,1057225,I,N,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,5/1/2017,388300
Brooklyn,A2,EW,3. A2,321522571,3123699,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,5/1/2017,670572
Queens,A2,EW,3. A2,421468245,4431366,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,5/1/2017,365000
Queens,A2,EW,3. A2,421468236,4431369,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,5/1/2017,436000
Queens,A2,EW,3. A2,421469850,4535000,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,5/1/2017,368000
Queens,A2,EW,3. A2,421469869,4535001,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,5/1/2017,403000
Queens,A2,EW,3. A2,421469878,4535002,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,5/1/2017,521000
Queens,A2,EW,3. A2,421469887,4535003,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,5/1/2017,368000
Manhattan,A2,EW,3. A2,123061667,1046971,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,5/2/2017,400000
Manhattan,A2,EW,3. A2,123070461,1057085,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,5/2/2017,291110
Manhattan,A2,EW,3. A2,123091402,1082671,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,5/2/2017,53452
Queens,A2,EQ,3. A2,421478145,4251428,I,Y,Initial Permit,FN,,,,,,0,,Y,,,0,,,PLYWOOD,,,,,,X,X,,,X,Y,X,,,,,,,GEN. CONSTR.,Yes,Y,5/2/2017,250000
Queens,A2,EW,3. A2,421478145,4251428,I,Y,Initial Permit,OT,,,,SU,BASDEO,0,,Y,,,0,,,PLYWOOD,,,,,,X,X,,,X,Y,X,,,,,,,GEN. CONSTR.,Yes,Y,5/2/2017,250000
Queens,A2,EW,3. A2,421478145,4251428,I,Y,Initial Permit,MH,,,,,,0,,Y,,,0,,,PLYWOOD,,,,,,X,X,,,X,Y,X,,,,,,,GEN. CONSTR.,Yes,Y,5/2/2017,250000
Queens,A2,PL,3. A2,421478145,4251428,I,Y,Initial Permit,,,,,,,0,,Y,,,0,,,PLYWOOD,,,,,,X,X,,,X,Y,X,,,,,,,GEN. CONSTR.,Yes,Y,5/2/2017,250000
Manhattan,A2,EW,3. A2,140637577,1007586,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,5/3/2017,75000
Queens,A1,AL,2. A1,421465051,4134866,I,Y,Initial Permit,,,,,SU,YE,0,,Y,,,0,,,PLYWOOD,,,,,,X,X,,X,X,Y,X,X,,,,,,GEN. CONSTR.,Yes,Y,5/3/2017,343330
Manhattan,A3,AL,4. A3,123091055,1002385,I,Y,Initial Permit,,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,5/4/2017,7000
Manhattan,A2,EW,3. A2,123093295,1041455,I,Y,Initial Permit,OT,MM,ROBERT,MM,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,5/4/2017,360966
Brooklyn,A2,EQ,3. A2,321566818,3057679,I,Y,Initial Permit,SF,,,,,,0,,,Y,,0,,,WOOD AND STEEL,,,,,,,,,,X,,X,,,,,,,FACADE REPAIR,No,Y,5/4/2017,12500
Brooklyn,A2,EW,3. A2,321566818,3057679,I,Y,Initial Permit,OT,,,,,,0,,,Y,,0,,,WOOD AND STEEL,,,,,,,,,,X,,X,,,,,,,FACADE REPAIR,No,Y,5/4/2017,12500
Brooklyn,A1,AL,2. A1,321568870,3072613,I,Y,Initial Permit,,MM,ESPEJO,MM,,,0,,Y,,,0,,,WOOD,,,,,,,X,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,5/4/2017,30000
Staten Island,A1,AL,2. A1,520246582,5042373,I,Y,Initial Permit,,,,,,,0,,,,,0,,,,,,,,,X,X,,,,Y,X,X,,,,,,GEN. CONSTR.,No,Y,5/4/2017,161000
Manhattan,A2,EW,3. A2,123094187,1011189,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,5/5/2017,318340
Manhattan,A2,EW,3. A2,123093794,1014284,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,5/5/2017,388650
Manhattan,A2,EW,3. A2,123091698,1017903,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,X,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,5/5/2017,145000
Manhattan,A2,PL,3. A2,123091698,1017903,I,Y,Initial Permit,,,,,,,0,,,,,0,,,,,,,,,,X,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,5/5/2017,145000
Manhattan,A2,EW,3. A2,123068553,1020341,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,5/5/2017,80910
Manhattan,A2,EW,3. A2,123094258,1046444,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,5/5/2017,169000
Manhattan,A2,EW,3. A2,123085099,1047601,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,5/5/2017,49000
Manhattan,A2,EW,3. A2,123093749,1080614,I,Y,Initial Permit,OT,MM,SCOTT III,MM,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,5/5/2017,23200
Brooklyn,A2,EW,3. A2,321542096,3006494,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,5/5/2017,387667
Queens,A2,EW,3. A2,421478680,4011758,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,REPLACE LINTELS,No,Y,5/5/2017,39000
Queens,A2,EW,3. A2,421478699,4193866,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE REPAIR,No,Y,5/5/2017,62000
Manhattan,A2,EW,3. A2,123093240,1006769,I,N,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,5/8/2017,110000
Manhattan,A2,EW,3. A2,123093240,1006769,R,Y,Renewed,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,5/8/2017,110000
Manhattan,A2,EW,3. A2,123094338,1040766,I,Y,Initial Permit,OT,MM,STECKLOW,MM,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,5/8/2017,650000
Brooklyn,A2,EW,3. A2,321394442,3337808,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,5/8/2017,159600
Queens,A2,EW,3. A2,440403582,4432015,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,5/8/2017,36500
Manhattan,A2,EW,3. A2,123094846,1009134,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,ARCH,No,Y,5/9/2017,500000
Manhattan,A2,EW,3. A2,123093339,1042800,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,5/9/2017,80000
Brooklyn,A2,EW,3. A2,321463331,3001925,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,5/9/2017,63000
Brooklyn,A3,AL,4. A3,340501889,3044930,I,Y,Initial Permit,,,,,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,5/9/2017,10000
Queens,A2,EW,3. A2,421470624,4073484,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,5/9/2017,54650
Manhattan,A2,EW,3. A2,123095541,1014717,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,5/10/2017,618000
Manhattan,A2,EW,3. A2,123095774,1042849,R,Y,Renewed,OT,MM,STECKLOW,MM,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,5/10/2017,140050
Manhattan,A2,EW,3. A2,123095774,1042849,I,N,Initial Permit,OT,MM,STECKLOW,MM,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,5/10/2017,140050
Manhattan,A2,EW,3. A2,123080600,1057333,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,X,,,,,X,,,,,,,G.C./STRUCT.,No,Y,5/10/2017,600000
Manhattan,A2,PL,3. A2,123080600,1057333,I,Y,Initial Permit,,,,,,,0,,,,,0,,,,,,,,,,X,,,,,X,,,,,,,G.C./STRUCT.,No,Y,5/10/2017,600000
Manhattan,A2,EW,3. A2,123097175,1063819,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,5/10/2017,108775
Manhattan,A2,PL,3. A2,123085794,1078257,I,Y,Initial Permit,,,,,,,0,,,,,0,,,,,,,,,,X,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,5/10/2017,56520
Manhattan,A2,EW,3. A2,123085794,1078257,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,X,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,5/10/2017,56520
Manhattan,A2,EW,3. A2,123095765,1081128,I,Y,Initial Permit,OT,MM,FERNANDEZ,MM,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,5/10/2017,89345
Manhattan,A2,EW,3. A2,122658481,1083375,I,Y,Initial Permit,OT,MM,MCDONOUGH,MM,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,5/10/2017,65000
Bronx,A2,PL,3. A2,220522664,2057345,I,Y,Initial Permit,,,,,,,0,,,,,0,,,,,,,,,X,X,,,,Y,X,,,,,,,GEN. CONSTR.,Yes,Y,5/10/2017,320000
Bronx,A2,EW,3. A2,220522664,2057345,I,Y,Initial Permit,MH,,,,,,0,,,,,0,,,,,,,,,X,X,,,,Y,X,,,,,,,GEN. CONSTR.,Yes,Y,5/10/2017,320000
Bronx,A2,EW,3. A2,220522664,2057345,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,X,X,,,,Y,X,,,,,,,GEN. CONSTR.,Yes,Y,5/10/2017,320000
Brooklyn,A3,AL,4. A3,340502218,3023185,I,Y,Initial Permit,,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,5/10/2017,10000
Brooklyn,A2,PL,3. A2,340502450,3064281,I,Y,Initial Permit,,,,,,,0,,Y,,,0,,,WOOD,,,,,,X,X,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,5/10/2017,397968
Brooklyn,A2,EQ,3. A2,340502450,3064281,I,Y,Initial Permit,FN,,,,,,0,,Y,,,0,,,WOOD,,,,,,X,X,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,5/10/2017,397968
Brooklyn,A2,EW,3. A2,340502450,3064281,I,Y,Initial Permit,OT,,,,,,0,,Y,,,0,,,WOOD,,,,,,X,X,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,5/10/2017,397968
Brooklyn,A2,EW,3. A2,340502450,3064281,I,Y,Initial Permit,MH,,,,,,0,,Y,,,0,,,WOOD,,,,,,X,X,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,5/10/2017,397968
Manhattan,A2,EW,3. A2,123010188,1008644,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,5/11/2017,30000
Manhattan,A2,EW,3. A2,122974807,1005851,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,5/12/2017,300000
Manhattan,A2,EW,3. A2,121238062,1008508,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,5/12/2017,30500
Manhattan,A2,EW,3. A2,122725444,1016242,I,N,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,5/12/2017,40000
Manhattan,A2,EW,3. A2,122725444,1016242,R,Y,Renewed,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,5/12/2017,40000
Bronx,A2,EW,3. A2,220576954,2001275,I,Y,Initial Permit,OT,,,,,,0,,Y,,,0,,,WOOD,,,,,,X,X,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,5/12/2017,198500
Bronx,A2,EW,3. A2,220576954,2001275,I,Y,Initial Permit,MH,,,,,,0,,Y,,,0,,,WOOD,,,,,,X,X,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,5/12/2017,198500
Bronx,A2,PL,3. A2,220576954,2001275,I,Y,Initial Permit,,,,,,,0,,Y,,,0,,,WOOD,,,,,,X,X,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,5/12/2017,198500
Bronx,A2,EQ,3. A2,220576954,2001275,I,Y,Initial Permit,FN,,,,,,0,,Y,,,0,,,WOOD,,,,,,X,X,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,5/12/2017,198500
Brooklyn,A2,EQ,3. A2,321470163,3002637,I,Y,Initial Permit,FN,,,,,,0,,Y,,,0,,,WOOD,,,,,,X,X,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,5/12/2017,357000
Brooklyn,A2,PL,3. A2,321470163,3002637,I,Y,Initial Permit,,,,,,,0,,Y,,,0,,,WOOD,,,,,,X,X,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,5/12/2017,357000
Brooklyn,A2,EW,3. A2,321470163,3002637,I,Y,Initial Permit,OT,,,,,,0,,Y,,,0,,,WOOD,,,,,,X,X,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,5/12/2017,357000
Brooklyn,A2,EW,3. A2,321470163,3002637,I,Y,Initial Permit,MH,,,,,,0,,Y,,,0,,,WOOD,,,,,,X,X,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,5/12/2017,357000
Bronx,A2,EW,3. A2,220596861,2014327,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,5/15/2017,33375
Brooklyn,A2,PL,3. A2,321573604,3064758,I,Y,Initial Permit,,,,,,,0,,,,,0,,,,,,,,,X,X,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,5/15/2017,148000
Brooklyn,A2,EW,3. A2,321573604,3064758,I,Y,Initial Permit,MH,,,,,,0,,,,,0,,,,,,,,,X,X,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,5/15/2017,148000
Brooklyn,A2,EW,3. A2,321573604,3064758,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,X,X,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,5/15/2017,148000
Brooklyn,A3,AL,4. A3,320999899,3091679,I,Y,Initial Permit,,,,,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,5/15/2017,27675
Queens,A1,AL,2. A1,421478369,4180117,I,Y,Initial Permit,,,,,SU,CHANDARBHAN,0,,Y,,,0,,,WOOD,,,,,,,X,,,X,Y,X,X,,,,,,GEN. CONSTR.,Yes,Y,5/15/2017,302000
Manhattan,A2,EW,3. A2,121285288,1019487,I,N,Initial Permit,OT,MM,SMIZASKI,MM,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,5/16/2017,29970
Manhattan,A2,EW,3. A2,121285288,1019487,R,Y,eRenewed,OT,,SMIZASKI,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,5/16/2017,29970
Manhattan,A2,EW,3. A2,121285046,1038652,I,N,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,5/16/2017,179500
Manhattan,A2,EW,3. A2,121285046,1038652,R,Y,eRenewed,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,5/16/2017,179500
Manhattan,A2,EW,3. A2,140643418,1083581,I,Y,Initial Permit,OT,MM,SHAH,MM,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,5/16/2017,250000
Staten Island,A3,AL,4. A3,540126834,5009276,I,Y,Initial Permit,,,,,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,5/16/2017,14400
Manhattan,A2,EW,3. A2,123087747,1010356,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,5/17/2017,19000
Manhattan,A2,EW,3. A2,121227920,1017075,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,5/17/2017,250000
Manhattan,A2,EW,3. A2,140643999,1034243,I,Y,Initial Permit,OT,MM,ANSARI,MM,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,5/17/2017,37300
Manhattan,A2,EW,3. A2,123085017,1042806,I,Y,Initial Permit,OT,MM,MOHAMED,MM,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,5/17/2017,824450
Manhattan,A2,EW,3. A2,123091894,1057299,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,5/17/2017,276000
Brooklyn,A3,AL,4. A3,321553788,3143733,I,Y,Initial Permit,,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,5/17/2017,25000
Brooklyn,A2,EW,3. A2,340505091,3336969,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,5/17/2017,141900
Brooklyn,A2,EW,3. A2,321572678,3398440,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,5/17/2017,182750
Staten Island,A2,PL,3. A2,520301959,5073737,I,Y,Initial Permit,,,,,,,0,,Y,,,0,,,WOOD,,,,,,X,X,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,5/17/2017,336000
Staten Island,A2,EW,3. A2,520301959,5073737,R,Y,Renewed,OT,,,,,,0,,Y,,,0,,,WOOD,,,,,,X,X,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,5/17/2017,336000
Staten Island,A2,EW,3. A2,520301959,5073737,I,Y,Initial Permit,MH,,,,,,0,,Y,,,0,,,WOOD,,,,,,X,X,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,5/17/2017,336000
Staten Island,A2,EW,3. A2,520301959,5073737,I,N,Initial Permit,OT,,,,,,0,,Y,,,0,,,WOOD,,,,,,X,X,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,5/17/2017,336000
Staten Island,A2,EQ,3. A2,520301959,5073737,I,N,Initial Permit,FN,,,,,,0,,Y,,,0,,,WOOD,,,,,,X,X,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,5/17/2017,336000
Staten Island,A2,EQ,3. A2,520301959,5073737,R,Y,Renewed,FN,,,,,,0,,Y,,,0,,,WOOD,,,,,,X,X,,,X,Y,X,,,,,,,GEN. CONSTR.,No,Y,5/17/2017,336000
Manhattan,A2,EW,3. A2,123061738,1014451,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,5/18/2017,250000
Queens,A2,PL,3. A2,421485379,4269830,I,Y,Initial Permit,,,,,,,0,,,,,0,,,,,,,,,X,X,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,5/18/2017,127690
Queens,A2,EW,3. A2,421485379,4269830,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,X,X,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,5/18/2017,127690
Staten Island,A2,EW,3. A2,540128468,5015146,I,Y,Initial Permit,OT,MM,PEREZ,MM,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,5/18/2017,100000
Manhattan,A2,EW,3. A2,122816079,1001359,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,5/19/2017,89960
Manhattan,A2,EW,3. A2,123015619,1008847,I,Y,Initial Permit,OT,MM,MEROLA,MM,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,5/19/2017,2000000
Manhattan,A2,EW,3. A2,121289550,1024838,I,N,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,5/19/2017,350000
Manhattan,A2,EW,3. A2,121289550,1024838,R,Y,Renewed,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,5/19/2017,350000
Manhattan,A2,EW,3. A2,122855721,1030112,I,Y,Initial Permit,OT,MM,MEROLA,MM,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,5/19/2017,494770
Manhattan,A2,EW,3. A2,121289275,1039846,I,Y,Initial Permit,OT,MM,PETRIE,MM,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,5/19/2017,326235
Manhattan,A2,EW,3. A2,123055512,1057160,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,5/19/2017,3600
Manhattan,A2,EW,3. A2,123083518,1064380,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,5/19/2017,66830
Manhattan,A2,EW,3. A2,122960992,1079280,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,5/19/2017,361000
Brooklyn,A2,EW,3. A2,321576941,3070998,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,5/19/2017,50000
Brooklyn,A2,EW,3. A2,321576932,3070999,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,5/19/2017,50000
Manhattan,A2,EW,3. A2,140639708,1062060,I,N,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,5/21/2017,271125
Manhattan,A2,EW,3. A2,140639708,1062060,R,Y,Renewed,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,5/21/2017,271125
Manhattan,A2,EW,3. A2,121290469,1010510,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,5/22/2017,517380
Manhattan,A2,EW,3. A2,121290487,1087780,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,5/22/2017,68275
Brooklyn,A3,AL,4. A3,321574765,3019883,I,Y,Initial Permit,,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,5/22/2017,2400
Brooklyn,A2,EW,3. A2,321566710,3083401,I,Y,Initial Permit,OT,,,,,,0,,,Y,,0,,,WOOD AND STEEL,,,,,,,,,,X,,X,,,,,,,FACADE REPAIR,No,Y,5/22/2017,15500
Manhattan,A2,EW,3. A2,123033957,1001015,I,Y,Initial Permit,OT,MM,QUICK,MM,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,5/23/2017,75000
Manhattan,A2,EW,3. A2,140641795,1026869,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,5/23/2017,413575
Manhattan,A2,EW,3. A2,121291011,1030923,I,Y,Initial Permit,OT,MM,MENOTTI,MM,,,0,,,,,0,,,,,,,,,,,,,,Y,X,,,,,,,GEN. CONSTR.,No,Y,5/23/2017,10500
Manhattan,A2,EW,3. A2,140641660,1052273,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,5/23/2017,309350
Bronx,A2,EW,3. A2,240183760,2014962,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,5/23/2017,272400
Bronx,A2,EW,3. A2,220593837,2096651,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,5/23/2017,506403
Bronx,A2,EW,3. A2,220598128,2096668,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,5/23/2017,509491
Bronx,A2,EW,3. A2,220539166,2096669,I,Y,Initial Permit,OT,,,,,,0,,,,,0,,,,,,,,,,,,,,,X,,,,,,,FACADE,No,Y,5/23/2017,460313
